Date,StoreKey,ProductKey,UnitsSold,Revenue,Cost
2024-12-01,12,140,26,6369.74,3681.34
2024-12-01,12,141,5,924.95,457.05
2024-12-01,12,142,5,724.95,344.15
2024-12-01,12,143,5,924.95,449.7
2024-12-01,12,144,34,6459.66,3630.18
2024-12-01,12,145,8,799.92,463.84
2024-12-01,12,146,22,6929.78,3952.96
2024-12-01,12,147,5,649.95,333.5
2024-12-01,12,148,2,599.98,282.84
2024-12-01,12,149,4,599.96,331.12
2024-12-01,12,150,2,369.98,212.54
2024-12-01,12,151,2,229.98,112.36
2024-12-01,12,152,1,454.99,208.13
2024-12-01,12,153,1,314.99,176.66
2024-12-01,12,154,1,574.99,264.73
2024-12-01,12,155,1,364.99,196.28
2024-12-01,12,156,3,284.97,161.22
2024-12-01,12,157,1,379.99,191.7
2024-12-01,12,158,1,559.99,266.87
2024-12-01,12,159,107,17118.93,8584.61
2024-12-01,12,160,1,289.99,165.52
2024-12-01,12,161,132,3958.68,2101.44
2024-12-01,12,162,6,389.94,186.3
2024-12-01,12,163,1,559.99,316.12
2024-12-01,12,164,1,234.99,110.56
2024-12-01,12,165,33,12374.67,7156.71
2024-12-01,12,166,1,409.99,214.06
2024-12-01,12,167,3,524.97,296.97
2024-12-01,12,168,31,5579.69,2949.65
2024-12-01,12,169,1,314.99,152.03
2024-12-01,12,170,3,239.97,121.2
2024-12-01,12,171,11,274.89,151.25
2024-12-01,12,172,42,5039.58,2557.38
2024-12-01,12,173,1,349.99,162.59
2024-12-01,12,174,1,504.99,265.49
2024-12-01,12,175,53,5299.47,2597.0
2024-12-01,12,176,1,439.99,200.28
2024-12-01,12,177,1,314.99,169.06
2024-12-01,12,178,1,259.99,146.56
2024-12-01,12,179,4,339.96,194.08
2024-12-01,12,180,1,439.99,244.37
2024-12-01,12,181,8,239.92,130.96
2024-12-01,12,182,1,419.99,232.8
2024-12-01,12,183,1,369.99,179.33
2024-12-01,12,184,7,454.93,256.27
2024-12-01,12,185,2,229.98,127.9
2024-12-01,12,186,119,17848.81,9877.0
2024-12-01,12,187,268,8037.32,3819.0
2024-12-01,12,188,1,389.99,224.52
2024-12-01,12,189,1,294.99,148.07
2024-12-01,12,190,2,319.98,145.14
2024-12-01,12,191,2,479.98,276.06
2024-12-01,12,192,4,779.96,395.04
2024-12-01,12,193,2,829.98,479.68
2024-12-01,12,194,1,729.99,346.53
2024-12-01,12,195,2,829.98,429.58
2024-12-01,12,196,1,584.99,334.75
2024-12-01,12,197,2,509.98,258.08
2024-12-01,12,198,27,14714.73,7890.75
2024-12-01,12,199,1,729.99,376.62
2024-12-01,12,200,2,679.98,367.62
2024-12-01,12,201,3,749.97,402.3
2024-12-01,12,202,1,629.99,297.75
2024-12-01,12,203,2,789.98,441.12
2024-12-01,12,204,90,23849.1,13167.9
2024-12-01,12,205,2,679.98,345.04
2024-12-01,12,206,154,10008.46,5536.3
2024-12-01,12,207,399,11966.01,5518.17
2024-12-01,12,208,7,559.93,276.36
2024-12-01,12,209,12,419.88,205.92
2024-12-01,12,210,834,20841.66,9507.6
2024-12-01,12,211,7,734.93,337.68
2024-12-01,12,212,7,524.93,285.25
2024-12-01,12,213,8,439.92,206.4
2024-12-01,12,214,3,329.97,185.4
2024-12-01,12,215,5,474.95,227.25
2024-12-01,12,216,18,269.82,130.14
2024-12-01,12,217,9,539.91,299.25
2024-12-01,12,218,4,479.96,253.12
2024-12-01,12,219,3,224.97,122.28
2024-12-01,12,220,8,479.92,225.92
2025-01-01,12,101,72,10079.28,5459.04
2025-01-01,12,102,20,3599.8,2081.0
2025-01-01,12,103,15,2924.85,1460.7
2025-01-01,12,104,46,2989.54,1483.5
2025-01-01,12,105,9,1484.91,800.19
2025-01-01,12,106,14,1889.86,910.56
2025-01-01,12,107,25,2124.75,1211.75
2025-01-01,12,108,7,1119.93,626.71
2025-01-01,12,109,15,1124.85,510.9
2025-01-01,12,110,46,3909.54,1866.68
2025-01-01,12,111,64,4799.36,2471.04
2025-01-01,12,112,24,1439.76,673.92
2025-01-01,12,113,4,699.96,353.96
2025-01-01,12,114,11,1099.89,637.56
2025-01-01,12,115,11,549.89,250.8
2025-01-01,12,116,78,11699.22,6469.32
2025-01-01,12,117,10,1049.9,553.8
2025-01-01,12,118,5,1074.95,604.0
2025-01-01,12,119,4,639.96,332.64
2025-01-01,12,120,15,824.85,417.75
2025-01-01,12,121,3,629.97,355.23
2025-01-01,12,122,5,649.95,301.45
2025-01-01,12,123,2,379.98,196.06
2025-01-01,12,124,5,524.95,247.25
2025-01-01,12,125,4,499.96,232.24
2025-01-01,12,126,7,559.93,269.5
2025-01-01,12,127,14,699.86,359.1
2025-01-01,12,128,110,9348.9,5266.8
2025-01-01,12,129,2,409.98,224.74
2025-01-01,12,130,5,549.95,295.5
2025-01-01,12,131,2,589.98,300.12
2025-01-01,12,132,3,314.97,142.59
2025-01-01,12,133,25,5624.75,2536.5
2025-01-01,12,134,2,289.98,164.62
2025-01-01,12,135,2,209.98,100.98
2025-01-01,12,136,3,419.97,196.2
2025-01-01,12,137,25,5624.75,2708.75
2025-01-01,12,138,59,7964.41,3684.55
2025-01-01,12,139,21,3884.79,1984.08
2025-01-01,12,140,16,3919.84,2265.44
2025-01-01,12,141,3,554.97,274.23
2025-01-01,12,142,3,434.97,206.49
2025-01-01,12,143,3,554.97,269.82
2025-01-01,12,144,20,3799.8,2135.4
2025-01-01,12,145,5,499.95,289.9
2025-01-01,12,146,18,5669.82,3234.24
2025-01-01,12,147,3,389.97,200.1
2025-01-01,12,148,1,299.99,141.42
2025-01-01,12,149,3,449.97,248.34
2025-01-01,12,150,2,369.98,212.54
2025-01-01,12,151,2,229.98,112.36
2025-01-01,12,152,1,454.99,208.13
2025-01-01,12,153,1,314.99,176.66
2025-01-01,12,155,1,364.99,196.28
2025-01-01,12,156,2,189.98,107.48
2025-01-01,12,157,1,379.99,191.7
2025-01-01,12,158,1,559.99,266.87
2025-01-01,12,159,48,7679.52,3851.04
2025-01-01,12,160,1,289.99,165.52
2025-01-01,12,161,130,3898.7,2069.6
2025-01-01,12,162,5,324.95,155.25
2025-01-01,12,163,1,559.99,316.12
2025-01-01,12,164,1,234.99,110.56
2025-01-01,12,165,26,9749.74,5638.62
2025-01-01,12,166,1,409.99,214.06
2025-01-01,12,167,2,349.98,197.98
2025-01-01,12,168,20,3599.8,1903.0
2025-01-01,12,170,2,159.98,80.8
2025-01-01,12,171,8,199.92,110.0
2025-01-01,12,172,30,3599.7,1826.7
2025-01-01,12,173,1,349.99,162.59
2025-01-01,12,174,1,504.99,265.49
2025-01-01,12,175,43,4299.57,2107.0
2025-01-01,12,176,1,439.99,200.28
2025-01-01,12,177,1,314.99,169.06
2025-01-01,12,179,4,339.96,194.08
2025-01-01,12,180,1,439.99,244.37
2025-01-01,12,181,6,179.94,98.22
2025-01-01,12,182,1,419.99,232.8
2025-01-01,12,183,1,369.99,179.33
2025-01-01,12,184,4,259.96,146.44
2025-01-01,12,185,2,229.98,127.9
2025-01-01,12,186,67,10049.33,5561.0
2025-01-01,12,187,146,4378.54,2080.5
2025-01-01,12,188,1,389.99,224.52
2025-01-01,12,189,1,294.99,148.07
2025-01-01,12,190,1,159.99,72.57
2025-01-01,12,191,2,479.98,276.06
2025-01-01,12,192,2,389.98,197.52
2025-01-01,12,193,1,414.99,239.84
2025-01-01,12,194,1,729.99,346.53
2025-01-01,12,195,1,414.99,214.79
2025-01-01,12,196,1,584.99,334.75
2025-01-01,12,197,1,254.99,129.04
2025-01-01,12,198,18,9809.82,5260.5
2025-01-01,12,199,1,729.99,376.62
2025-01-01,12,200,1,339.99,183.81
2025-01-01,12,201,2,499.98,268.2
2025-01-01,12,202,1,629.99,297.75
2025-01-01,12,203,1,394.99,220.56
2025-01-01,12,204,84,22259.16,12290.04
2025-01-01,12,205,1,339.99,172.52
2025-01-01,12,206,70,4549.3,2516.5
2025-01-01,12,207,172,5158.28,2378.76
2025-01-01,12,208,4,319.96,157.92
2025-01-01,12,209,6,209.94,102.96
2025-01-01,12,210,475,11870.25,5415.0
2025-01-01,12,211,3,314.97,144.72
2025-01-01,12,212,2,149.98,81.5
2025-01-01,12,213,5,274.95,129.0
2025-01-01,12,214,2,219.98,123.6
2025-01-01,12,215,3,284.97,136.35
2025-01-01,12,216,9,134.91,65.07
2025-01-01,12,217,3,179.97,99.75
2025-01-01,12,218,2,239.98,126.56
2025-01-01,12,219,1,74.99,40.76
2025-01-01,12,220,5,299.95,141.2
2025-02-01,12,101,47,6579.53,3563.54
2025-02-01,12,102,15,2699.85,1560.75
2025-02-01,12,103,15,2924.85,1460.7
2025-02-01,12,104,36,2339.64,1161.0
2025-02-01,12,105,10,1649.9,889.1
2025-02-01,12,106,13,1754.87,845.52
2025-02-01,12,107,19,1614.81,920.93
2025-02-01,12,108,9,1439.91,805.77
2025-02-01,12,109,15,1124.85,510.9
2025-02-01,12,110,34,2889.66,1379.72
2025-02-01,12,111,54,4049.46,2084.94
2025-02-01,12,112,19,1139.81,533.52
2025-02-01,12,113,4,699.96,353.96
2025-02-01,12,114,12,1199.88,695.52
2025-02-01,12,115,13,649.87,296.4
2025-02-01,12,116,59,8849.41,4893.46
2025-02-01,12,117,7,734.93,387.66
2025-02-01,12,118,4,859.96,483.2
2025-02-01,12,119,3,479.97,249.48
2025-02-01,12,120,19,1044.81,529.15
2025-02-01,12,121,2,419.98,236.82
2025-02-01,12,122,5,649.95,301.45
2025-02-01,12,123,3,569.97,294.09
2025-02-01,12,124,5,524.95,247.25
2025-02-01,12,125,3,374.97,174.18
2025-02-01,12,126,7,559.93,269.5
2025-02-01,12,127,14,699.86,359.1
2025-02-01,12,128,117,9943.83,5601.96
2025-02-01,12,129,2,409.98,224.74
2025-02-01,12,130,5,549.95,295.5
2025-02-01,12,131,2,589.98,300.12
2025-02-01,12,132,3,314.97,142.59
2025-02-01,12,133,29,6524.71,2942.34
2025-02-01,12,134,2,289.98,164.62
2025-02-01,12,135,3,314.97,151.47
2025-02-01,12,136,3,419.97,196.2
2025-02-01,12,137,26,5849.74,2817.1
2025-02-01,12,138,61,8234.39,3809.45
2025-02-01,12,139,25,4624.75,2362.0
2025-02-01,12,140,23,5634.77,3256.57
2025-02-01,12,141,3,554.97,274.23
2025-02-01,12,142,3,434.97,206.49
2025-02-01,12,143,3,554.97,269.82
2025-02-01,12,144,21,3989.79,2242.17
2025-02-01,12,145,4,399.96,231.92
2025-02-01,12,146,17,5354.83,3054.56
2025-02-01,12,147,4,519.96,266.8
2025-02-01,12,148,2,599.98,282.84
2025-02-01,12,149,4,599.96,331.12
2025-02-01,12,150,1,184.99,106.27
2025-02-01,12,151,1,114.99,56.18
2025-02-01,12,153,1,314.99,176.66
2025-02-01,12,154,1,574.99,264.73
2025-02-01,12,155,1,364.99,196.28
2025-02-01,12,156,3,284.97,161.22
2025-02-01,12,157,1,379.99,191.7
2025-02-01,12,158,1,559.99,266.87
2025-02-01,12,159,70,11199.3,5616.1
2025-02-01,12,160,1,289.99,165.52
2025-02-01,12,161,106,3178.94,1687.52
2025-02-01,12,162,4,259.96,124.2
2025-02-01,12,164,1,234.99,110.56
2025-02-01,12,165,29,10874.71,6289.23
2025-02-01,12,166,1,409.99,214.06
2025-02-01,12,167,1,174.99,98.99
2025-02-01,12,168,20,3599.8,1903.0
2025-02-01,12,169,1,314.99,152.03
2025-02-01,12,170,2,159.98,80.8
2025-02-01,12,171,9,224.91,123.75
2025-02-01,12,172,42,5039.58,2557.38
2025-02-01,12,173,1,349.99,162.59
2025-02-01,12,174,1,504.99,265.49
2025-02-01,12,175,42,4199.58,2058.0
2025-02-01,12,176,1,439.99,200.28
2025-02-01,12,177,1,314.99,169.06
2025-02-01,12,178,1,259.99,146.56
2025-02-01,12,179,3,254.97,145.56
2025-02-01,12,180,1,439.99,244.37
2025-02-01,12,181,4,119.96,65.48
2025-02-01,12,182,1,419.99,232.8
2025-02-01,12,183,1,369.99,179.33
2025-02-01,12,184,4,259.96,146.44
2025-02-01,12,185,2,229.98,127.9
2025-02-01,12,186,79,11849.21,6557.0
2025-02-01,12,187,127,3808.73,1809.75
2025-02-01,12,188,1,389.99,224.52
2025-02-01,12,189,1,294.99,148.07
2025-02-01,12,190,1,159.99,72.57
2025-02-01,12,191,2,479.98,276.06
2025-02-01,12,192,2,389.98,197.52
2025-02-01,12,193,1,414.99,239.84
2025-02-01,12,194,1,729.99,346.53
2025-02-01,12,195,1,414.99,214.79
2025-02-01,12,196,1,584.99,334.75
2025-02-01,12,197,1,254.99,129.04
2025-02-01,12,198,16,8719.84,4676.0
2025-02-01,12,199,1,729.99,376.62
2025-02-01,12,200,1,339.99,183.81
2025-02-01,12,201,2,499.98,268.2
2025-02-01,12,202,1,629.99,297.75
2025-02-01,12,203,1,394.99,220.56
2025-02-01,12,204,69,18284.31,10095.39
2025-02-01,12,205,2,679.98,345.04
2025-02-01,12,206,66,4289.34,2372.7
2025-02-01,12,207,129,3868.71,1784.07
2025-02-01,12,208,4,319.96,157.92
2025-02-01,12,209,4,139.96,68.64
2025-02-01,12,210,435,10870.65,4959.0
2025-02-01,12,211,2,209.98,96.48
2025-02-01,12,212,3,224.97,122.25
2025-02-01,12,213,4,219.96,103.2
2025-02-01,12,214,2,219.98,123.6
2025-02-01,12,215,2,189.98,90.9
2025-02-01,12,216,13,194.87,93.99
2025-02-01,12,217,5,299.95,166.25
2025-02-01,12,218,2,239.98,126.56
2025-02-01,12,219,2,149.98,81.52
2025-02-01,12,220,5,299.95,141.2
2025-03-01,12,101,53,7419.47,4018.46
2025-03-01,12,102,23,4139.77,2393.15
2025-03-01,12,103,17,3314.83,1655.46
2025-03-01,12,104,37,2404.63,1193.25
2025-03-01,12,105,10,1649.9,889.1
2025-03-01,12,106,14,1889.86,910.56
2025-03-01,12,107,21,1784.79,1017.87
2025-03-01,12,108,12,1919.88,1074.36
2025-03-01,12,109,13,974.87,442.78
2025-03-01,12,110,54,4589.46,2191.32
2025-03-01,12,111,93,6974.07,3590.73
2025-03-01,12,112,19,1139.81,533.52
2025-03-01,12,113,5,874.95,442.45
2025-03-01,12,114,14,1399.86,811.44
2025-03-01,12,115,14,699.86,319.2
2025-03-01,12,116,86,12899.14,7132.84
2025-03-01,12,117,10,1049.9,553.8
2025-03-01,12,118,5,1074.95,604.0
2025-03-01,12,119,4,639.96,332.64
2025-03-01,12,120,18,989.82,501.3
2025-03-01,12,121,3,629.97,355.23
2025-03-01,12,122,7,909.93,422.03
2025-03-01,12,123,3,569.97,294.09
2025-03-01,12,124,7,734.93,346.15
2025-03-01,12,125,5,624.95,290.3
2025-03-01,12,126,7,559.93,269.5
2025-03-01,12,127,13,649.87,333.45
2025-03-01,12,128,152,12918.48,7277.76
2025-03-01,12,129,3,614.97,337.11
2025-03-01,12,130,6,659.94,354.6
2025-03-01,12,131,2,589.98,300.12
2025-03-01,12,132,3,314.97,142.59
2025-03-01,12,133,32,7199.68,3246.72
2025-03-01,12,134,2,289.98,164.62
2025-03-01,12,135,3,314.97,151.47
2025-03-01,12,136,4,559.96,261.6
2025-03-01,12,137,33,7424.67,3575.55
2025-03-01,12,138,82,11069.18,5120.9
2025-03-01,12,139,39,7214.61,3684.72
2025-03-01,12,140,21,5144.79,2973.39
2025-03-01,12,141,4,739.96,365.64
2025-03-01,12,142,3,434.97,206.49
2025-03-01,12,143,3,554.97,269.82
2025-03-01,12,144,26,4939.74,2776.02
2025-03-01,12,145,5,499.95,289.9
2025-03-01,12,146,22,6929.78,3952.96
2025-03-01,12,147,5,649.95,333.5
2025-03-01,12,148,2,599.98,282.84
2025-03-01,12,149,3,449.97,248.34
2025-03-01,12,150,2,369.98,212.54
2025-03-01,12,151,2,229.98,112.36
2025-03-01,12,152,1,454.99,208.13
2025-03-01,12,153,1,314.99,176.66
2025-03-01,12,154,1,574.99,264.73
2025-03-01,12,155,1,364.99,196.28
2025-03-01,12,156,2,189.98,107.48
2025-03-01,12,157,1,379.99,191.7
2025-03-01,12,158,1,559.99,266.87
2025-03-01,12,159,102,16318.98,8183.46
2025-03-01,12,160,1,289.99,165.52
2025-03-01,12,161,177,5308.23,2817.84
2025-03-01,12,162,5,324.95,155.25
2025-03-01,12,163,1,559.99,316.12
2025-03-01,12,164,1,234.99,110.56
2025-03-01,12,165,30,11249.7,6506.1
2025-03-01,12,166,1,409.99,214.06
2025-03-01,12,167,3,524.97,296.97
2025-03-01,12,168,26,4679.74,2473.9
2025-03-01,12,169,1,314.99,152.03
2025-03-01,12,170,2,159.98,80.8
2025-03-01,12,171,8,199.92,110.0
2025-03-01,12,172,46,5519.54,2800.94
2025-03-01,12,173,1,349.99,162.59
2025-03-01,12,174,1,504.99,265.49
2025-03-01,12,175,50,4999.5,2450.0
2025-03-01,12,176,1,439.99,200.28
2025-03-01,12,177,1,314.99,169.06
2025-03-01,12,178,1,259.99,146.56
2025-03-01,12,179,5,424.95,242.6
2025-03-01,12,180,1,439.99,244.37
2025-03-01,12,181,6,179.94,98.22
2025-03-01,12,182,1,419.99,232.8
2025-03-01,12,183,1,369.99,179.33
2025-03-01,12,184,5,324.95,183.05
2025-03-01,12,185,2,229.98,127.9
2025-03-01,12,186,71,10649.29,5893.0
2025-03-01,12,187,189,5668.11,2693.25
2025-03-01,12,188,1,389.99,224.52
2025-03-01,12,189,1,294.99,148.07
2025-03-01,12,190,1,159.99,72.57
2025-03-01,12,191,1,239.99,138.03
2025-03-01,12,192,1,194.99,98.76
2025-03-01,12,193,1,414.99,239.84
2025-03-01,12,195,1,414.99,214.79
2025-03-01,12,196,1,584.99,334.75
2025-03-01,12,197,1,254.99,129.04
2025-03-01,12,198,11,5994.89,3214.75
2025-03-01,12,199,1,729.99,376.62
2025-03-01,12,200,1,339.99,183.81
2025-03-01,12,201,2,499.98,268.2
2025-03-01,12,203,1,394.99,220.56
2025-03-01,12,204,57,15104.43,8339.67
2025-03-01,12,205,1,339.99,172.52
2025-03-01,12,206,66,4289.34,2372.7
2025-03-01,12,207,153,4588.47,2115.99
2025-03-01,12,208,4,319.96,157.92
2025-03-01,12,209,5,174.95,85.8
2025-03-01,12,210,422,10545.78,4810.8
2025-03-01,12,211,3,314.97,144.72
2025-03-01,12,212,3,224.97,122.25
2025-03-01,12,213,5,274.95,129.0
2025-03-01,12,214,2,219.98,123.6
2025-03-01,12,215,3,284.97,136.35
2025-03-01,12,216,11,164.89,79.53
2025-03-01,12,217,6,359.94,199.5
2025-03-01,12,218,2,239.98,126.56
2025-03-01,12,219,2,149.98,81.52
2025-03-01,12,220,5,299.95,141.2
2025-04-01,12,101,86,12039.14,6520.52
2025-04-01,12,102,24,4319.76,2497.2
2025-04-01,12,103,15,2924.85,1460.7
2025-04-01,12,104,34,2209.66,1096.5
2025-04-01,12,105,10,1649.9,889.1
2025-04-01,12,106,12,1619.88,780.48
2025-04-01,12,107,25,2124.75,1211.75
2025-04-01,12,108,8,1279.92,716.24
2025-04-01,12,109,13,974.87,442.78
2025-04-01,12,110,42,3569.58,1704.36
2025-04-01,12,111,93,6974.07,3590.73
2025-04-01,12,112,26,1559.74,730.08
2025-04-01,12,113,4,699.96,353.96
2025-04-01,12,114,15,1499.85,869.4
2025-04-01,12,115,18,899.82,410.4
2025-04-01,12,116,82,12299.18,6801.08
2025-04-01,12,117,10,1049.9,553.8
2025-04-01,12,118,6,1289.94,724.8
2025-04-01,12,119,4,639.96,332.64
2025-04-01,12,120,18,989.82,501.3
2025-04-01,12,121,4,839.96,473.64
2025-04-01,12,122,6,779.94,361.74
2025-04-01,12,123,3,569.97,294.09
2025-04-01,12,124,6,629.94,296.7
2025-04-01,12,125,4,499.96,232.24
2025-04-01,12,126,8,639.92,308.0
2025-04-01,12,127,19,949.81,487.35
2025-04-01,12,128,143,12153.57,6846.84
2025-04-01,12,129,3,614.97,337.11
2025-04-01,12,130,7,769.93,413.7
2025-04-01,12,131,4,1179.96,600.24
2025-04-01,12,132,6,629.94,285.18
2025-04-01,12,133,31,6974.69,3145.26
2025-04-01,12,134,3,434.97,246.93
2025-04-01,12,135,3,314.97,151.47
2025-04-01,12,136,5,699.95,327.0
2025-04-01,12,137,34,7649.66,3683.9
2025-04-01,12,138,109,14713.91,6807.05
2025-04-01,12,139,40,7399.6,3779.2
2025-04-01,12,140,23,5634.77,3256.57
2025-04-01,12,141,5,924.95,457.05
2025-04-01,12,142,3,434.97,206.49
2025-04-01,12,143,4,739.96,359.76
2025-04-01,12,144,35,6649.65,3736.95
2025-04-01,12,145,8,799.92,463.84
2025-04-01,12,146,21,6614.79,3773.28
2025-04-01,12,147,6,779.94,400.2
2025-04-01,12,148,2,599.98,282.84
2025-04-01,12,149,5,749.95,413.9
2025-04-01,12,150,2,369.98,212.54
2025-04-01,12,151,3,344.97,168.54
2025-04-01,12,152,1,454.99,208.13
2025-04-01,12,153,1,314.99,176.66
2025-04-01,12,154,1,574.99,264.73
2025-04-01,12,155,1,364.99,196.28
2025-04-01,12,156,3,284.97,161.22
2025-04-01,12,157,2,759.98,383.4
2025-04-01,12,158,1,559.99,266.87
2025-04-01,12,159,108,17278.92,8664.84
2025-04-01,12,160,1,289.99,165.52
2025-04-01,12,161,160,4798.4,2547.2
2025-04-01,12,162,8,519.92,248.4
2025-04-01,12,163,1,559.99,316.12
2025-04-01,12,164,1,234.99,110.56
2025-04-01,12,165,40,14999.6,8674.8
2025-04-01,12,166,1,409.99,214.06
2025-04-01,12,167,3,524.97,296.97
2025-04-01,12,168,44,7919.56,4186.6
2025-04-01,12,169,1,314.99,152.03
2025-04-01,12,170,4,319.96,161.6
2025-04-01,12,171,16,399.84,220.0
2025-04-01,12,172,57,6839.43,3470.73
2025-04-01,12,173,2,699.98,325.18
2025-04-01,12,174,1,504.99,265.49
2025-04-01,12,175,57,5699.43,2793.0
2025-04-01,12,176,1,439.99,200.28
2025-04-01,12,177,1,314.99,169.06
2025-04-01,12,178,1,259.99,146.56
2025-04-01,12,179,5,424.95,242.6
2025-04-01,12,180,1,439.99,244.37
2025-04-01,12,181,9,269.91,147.33
2025-04-01,12,182,1,419.99,232.8
2025-04-01,12,183,1,369.99,179.33
2025-04-01,12,184,5,324.95,183.05
2025-04-01,12,185,2,229.98,127.9
2025-04-01,12,186,125,18748.75,10375.0
2025-04-01,12,187,274,8217.26,3904.5
2025-04-01,12,188,1,389.99,224.52
2025-04-01,12,189,2,589.98,296.14
2025-04-01,12,190,2,319.98,145.14
2025-04-01,12,191,1,239.99,138.03
2025-04-01,12,192,1,194.99,98.76
2025-04-01,12,195,1,414.99,214.79
2025-04-01,12,196,1,584.99,334.75
2025-04-01,12,197,1,254.99,129.04
2025-04-01,12,198,7,3814.93,2045.75
2025-04-01,12,200,1,339.99,183.81
2025-04-01,12,201,1,249.99,134.1
2025-04-01,12,204,33,8744.67,4828.23
2025-04-01,12,205,1,339.99,172.52
2025-04-01,12,206,57,3704.43,2049.15
2025-04-01,12,207,151,4528.49,2088.33
2025-04-01,12,208,5,399.95,197.4
2025-04-01,12,209,7,244.93,120.12
2025-04-01,12,210,697,17418.03,7945.8
2025-04-01,12,211,3,314.97,144.72
2025-04-01,12,212,4,299.96,163.0
2025-04-01,12,213,4,219.96,103.2
2025-04-01,12,214,2,219.98,123.6
2025-04-01,12,215,3,284.97,136.35
2025-04-01,12,216,12,179.88,86.76
2025-04-01,12,217,4,239.96,133.0
2025-04-01,12,218,3,359.97,189.84
2025-04-01,12,219,3,224.97,122.28
2025-04-01,12,220,6,359.94,169.44
2025-05-01,12,101,61,8539.39,4625.02
2025-05-01,12,102,27,4859.73,2809.35
2025-05-01,12,103,15,2924.85,1460.7
2025-05-01,12,104,41,2664.59,1322.25
2025-05-01,12,105,13,2144.87,1155.83
2025-05-01,12,106,17,2294.83,1105.68
2025-05-01,12,107,31,2634.69,1502.57
2025-05-01,12,108,11,1759.89,984.83
2025-05-01,12,109,21,1574.79,715.26
2025-05-01,12,110,51,4334.49,2069.58
2025-05-01,12,111,70,5249.3,2702.7
2025-05-01,12,112,25,1499.75,702.0
2025-05-01,12,113,6,1049.94,530.94
2025-05-01,12,114,16,1599.84,927.36
2025-05-01,12,115,16,799.84,364.8
2025-05-01,12,116,74,11099.26,6137.56
2025-05-01,12,117,9,944.91,498.42
2025-05-01,12,118,5,1074.95,604.0
2025-05-01,12,119,4,639.96,332.64
2025-05-01,12,120,16,879.84,445.6
2025-05-01,12,121,4,839.96,473.64
2025-05-01,12,122,8,1039.92,482.32
2025-05-01,12,123,3,569.97,294.09
2025-05-01,12,124,9,944.91,445.05
2025-05-01,12,125,6,749.94,348.36
2025-05-01,12,126,10,799.9,385.0
2025-05-01,12,127,17,849.83,436.05
2025-05-01,12,128,134,11388.66,6415.92
2025-05-01,12,129,4,819.96,449.48
2025-05-01,12,130,7,769.93,413.7
2025-05-01,12,131,4,1179.96,600.24
2025-05-01,12,132,7,734.93,332.71
2025-05-01,12,133,35,7874.65,3551.1
2025-05-01,12,134,4,579.96,329.24
2025-05-01,12,135,3,314.97,151.47
2025-05-01,12,136,5,699.95,327.0
2025-05-01,12,137,33,7424.67,3575.55
2025-05-01,12,138,114,15388.86,7119.3
2025-05-01,12,139,45,8324.55,4251.6
2025-05-01,12,140,36,8819.64,5097.24
2025-05-01,12,141,7,1294.93,639.87
2025-05-01,12,142,5,724.95,344.15
2025-05-01,12,143,4,739.96,359.76
2025-05-01,12,144,37,7029.63,3950.49
2025-05-01,12,145,9,899.91,521.82
2025-05-01,12,146,23,7244.77,4132.64
2025-05-01,12,147,6,779.94,400.2
2025-05-01,12,148,2,599.98,282.84
2025-05-01,12,149,7,1049.93,579.46
2025-05-01,12,150,3,554.97,318.81
2025-05-01,12,151,3,344.97,168.54
2025-05-01,12,152,1,454.99,208.13
2025-05-01,12,153,2,629.98,353.32
2025-05-01,12,154,1,574.99,264.73
2025-05-01,12,155,2,729.98,392.56
2025-05-01,12,156,5,474.95,268.7
2025-05-01,12,157,2,759.98,383.4
2025-05-01,12,158,1,559.99,266.87
2025-05-01,12,159,121,19358.79,9707.83
2025-05-01,12,160,2,579.98,331.04
2025-05-01,12,161,208,6237.92,3311.36
2025-05-01,12,162,10,649.9,310.5
2025-05-01,12,163,1,559.99,316.12
2025-05-01,12,164,2,469.98,221.12
2025-05-01,12,165,51,19124.49,11060.37
2025-05-01,12,166,1,409.99,214.06
2025-05-01,12,167,5,874.95,494.95
2025-05-01,12,168,48,8639.52,4567.2
2025-05-01,12,169,1,314.99,152.03
2025-05-01,12,170,5,399.95,202.0
2025-05-01,12,171,23,574.77,316.25
2025-05-01,12,172,104,12478.96,6332.56
2025-05-01,12,173,2,699.98,325.18
2025-05-01,12,174,2,1009.98,530.98
2025-05-01,12,175,90,8999.1,4410.0
2025-05-01,12,176,1,439.99,200.28
2025-05-01,12,177,2,629.98,338.12
2025-05-01,12,178,1,259.99,146.56
2025-05-01,12,179,5,424.95,242.6
2025-05-01,12,180,1,439.99,244.37
2025-05-01,12,181,9,269.91,147.33
2025-05-01,12,182,1,419.99,232.8
2025-05-01,12,183,1,369.99,179.33
2025-05-01,12,184,7,454.93,256.27
2025-05-01,12,185,2,229.98,127.9
2025-05-01,12,186,126,18898.74,10458.0
2025-05-01,12,187,298,8937.02,4246.5
2025-05-01,12,188,1,389.99,224.52
2025-05-01,12,189,2,589.98,296.14
2025-05-01,12,190,3,479.97,217.71
2025-05-01,12,191,1,239.99,138.03
2025-05-01,12,192,1,194.99,98.76
2025-05-01,12,198,4,2179.96,1169.0
2025-05-01,12,201,1,249.99,134.1
2025-05-01,12,204,29,7684.71,4242.99
2025-05-01,12,206,82,5329.18,2947.9
2025-05-01,12,207,215,6447.85,2973.45
2025-05-01,12,208,5,399.95,197.4
