Date,StoreKey,AccountKey,Amount
2026-12-01,9,6010,12250
2026-12-01,9,6100,25450
2026-12-01,9,6110,1600
2026-12-01,9,6120,1800
2026-12-01,9,6200,13350
2026-12-01,9,6210,8500
2026-12-01,9,6300,7450
2026-12-01,9,6310,2350
2026-12-01,9,6400,1900
2026-12-01,9,6410,1500
2026-12-01,9,6420,900
2026-12-01,9,6430,700
2026-12-01,9,7000,5200
2024-01-01,10,4000,89900
2024-01-01,10,4100,22300
2024-01-01,10,4200,8400
2024-01-01,10,5000,58900
2024-01-01,10,5100,2600
2024-01-01,10,5200,800
2024-01-01,10,6000,27150
2024-01-01,10,6010,6000
2024-01-01,10,6100,14200
2024-01-01,10,6110,900
2024-01-01,10,6120,1800
2024-01-01,10,6200,3800
2024-01-01,10,6210,1500
2024-01-01,10,6300,2150
2024-01-01,10,6310,650
2024-01-01,10,6400,1200
2024-01-01,10,6410,1450
2024-01-01,10,6420,2700
2024-01-01,10,6430,700
2024-01-01,10,7000,2800
2024-02-01,10,4000,92050
2024-02-01,10,4100,22850
2024-02-01,10,4200,8600
2024-02-01,10,5000,60350
2024-02-01,10,5100,2650
2024-02-01,10,5200,800
2024-02-01,10,6000,27300
2024-02-01,10,6010,6000
2024-02-01,10,6100,14200
2024-02-01,10,6110,900
2024-02-01,10,6120,1800
2024-02-01,10,6200,3900
2024-02-01,10,6210,1500
2024-02-01,10,6300,2200
2024-02-01,10,6310,700
2024-02-01,10,6400,1200
2024-02-01,10,6410,1450
2024-02-01,10,6420,900
2024-02-01,10,6430,700
2024-02-01,10,7000,2800
2024-03-01,10,4000,105200
2024-03-01,10,4100,26150
2024-03-01,10,4200,9850
2024-03-01,10,5000,68950
2024-03-01,10,5100,3000
2024-03-01,10,5200,900
2024-03-01,10,6000,28200
2024-03-01,10,6010,6200
2024-03-01,10,6100,14200
2024-03-01,10,6110,700
2024-03-01,10,6120,1800
2024-03-01,10,6200,4450
2024-03-01,10,6210,5100
2024-03-01,10,6300,2500
2024-03-01,10,6310,800
2024-03-01,10,6400,1200
2024-03-01,10,6410,1450
2024-03-01,10,6420,900
2024-03-01,10,6430,700
2024-03-01,10,7000,2800
2024-04-01,10,4000,114000
2024-04-01,10,4100,28300
2024-04-01,10,4200,10650
2024-04-01,10,5000,74700
2024-04-01,10,5100,3250
2024-04-01,10,5200,1000
2024-04-01,10,6000,28850
2024-04-01,10,6010,6350
2024-04-01,10,6100,14200
2024-04-01,10,6110,700
2024-04-01,10,6120,1800
2024-04-01,10,6200,4850
2024-04-01,10,6210,1500
2024-04-01,10,6300,2700
2024-04-01,10,6310,850
2024-04-01,10,6400,1200
2024-04-01,10,6410,1450
2024-04-01,10,6420,900
2024-04-01,10,6430,700
2024-04-01,10,7000,2800
2024-05-01,10,4000,124950
2024-05-01,10,4100,31000
2024-05-01,10,4200,11700
2024-05-01,10,5000,81900
2024-05-01,10,5100,3600
2024-05-01,10,5200,1100
2024-05-01,10,6000,29600
2024-05-01,10,6010,6500
2024-05-01,10,6100,14200
2024-05-01,10,6110,700
2024-05-01,10,6120,1800
2024-05-01,10,6200,5300
2024-05-01,10,6210,1500
2024-05-01,10,6300,2950
2024-05-01,10,6310,950
2024-05-01,10,6400,1200
2024-05-01,10,6410,1450
2024-05-01,10,6420,900
2024-05-01,10,6430,700
2024-05-01,10,7000,2800
2024-06-01,10,4000,135900
2024-06-01,10,4100,33750
2024-06-01,10,4200,12700
2024-06-01,10,5000,89050
2024-06-01,10,5100,3900
2024-06-01,10,5200,1200
2024-06-01,10,6000,30350
2024-06-01,10,6010,6650
2024-06-01,10,6100,14200
2024-06-01,10,6110,700
2024-06-01,10,6120,1800
2024-06-01,10,6200,5750
2024-06-01,10,6210,5100
2024-06-01,10,6300,3200
2024-06-01,10,6310,1000
2024-06-01,10,6400,1200
2024-06-01,10,6410,1450
2024-06-01,10,6420,900
2024-06-01,10,6430,700
2024-06-01,10,7000,2800
2024-07-01,10,4000,140300
2024-07-01,10,4100,34850
2024-07-01,10,4200,13150
2024-07-01,10,5000,91950
2024-07-01,10,5100,4050
2024-07-01,10,5200,1250
2024-07-01,10,6000,30650
2024-07-01,10,6010,6750
2024-07-01,10,6100,14200
2024-07-01,10,6110,900
2024-07-01,10,6120,1800
2024-07-01,10,6200,5950
2024-07-01,10,6210,1500
2024-07-01,10,6300,3350
2024-07-01,10,6310,1050
2024-07-01,10,6400,1200
2024-07-01,10,6410,1450
2024-07-01,10,6420,900
2024-07-01,10,6430,700
2024-07-01,10,7000,2800
2024-08-01,10,4000,129350
2024-08-01,10,4100,32100
2024-08-01,10,4200,12100
2024-08-01,10,5000,84750
2024-08-01,10,5100,3700
2024-08-01,10,5200,1150
2024-08-01,10,6000,29900
2024-08-01,10,6010,6550
2024-08-01,10,6100,14200
2024-08-01,10,6110,900
2024-08-01,10,6120,1800
2024-08-01,10,6200,5500
2024-08-01,10,6210,1500
2024-08-01,10,6300,3050
2024-08-01,10,6310,950
2024-08-01,10,6400,1200
2024-08-01,10,6410,1450
2024-08-01,10,6420,900
2024-08-01,10,6430,700
2024-08-01,10,7000,2800
2024-09-01,10,4000,111800
2024-09-01,10,4100,27750
2024-09-01,10,4200,10450
2024-09-01,10,5000,73250
2024-09-01,10,5100,3200
2024-09-01,10,5200,1000
2024-09-01,10,6000,28700
2024-09-01,10,6010,6300
2024-09-01,10,6100,14200
2024-09-01,10,6110,700
2024-09-01,10,6120,1800
2024-09-01,10,6200,4750
2024-09-01,10,6210,5100
2024-09-01,10,6300,2650
2024-09-01,10,6310,850
2024-09-01,10,6400,1200
2024-09-01,10,6410,1450
2024-09-01,10,6420,900
2024-09-01,10,6430,700
2024-09-01,10,7000,2800
2024-10-01,10,4000,103050
2024-10-01,10,4100,25600
2024-10-01,10,4200,9650
2024-10-01,10,5000,67500
2024-10-01,10,5100,2950
2024-10-01,10,5200,900
2024-10-01,10,6000,28050
2024-10-01,10,6010,6200
2024-10-01,10,6100,14200
2024-10-01,10,6110,700
2024-10-01,10,6120,1800
2024-10-01,10,6200,4350
2024-10-01,10,6210,1500
2024-10-01,10,6300,2450
2024-10-01,10,6310,750
2024-10-01,10,6400,1200
2024-10-01,10,6410,1450
2024-10-01,10,6420,900
2024-10-01,10,6430,700
2024-10-01,10,7000,2800
2024-11-01,10,4000,118400
2024-11-01,10,4100,29400
2024-11-01,10,4200,11100
2024-11-01,10,5000,77600
2024-11-01,10,5100,3400
2024-11-01,10,5200,1050
2024-11-01,10,6000,29150
2024-11-01,10,6010,6400
2024-11-01,10,6100,14200
2024-11-01,10,6110,700
2024-11-01,10,6120,1800
2024-11-01,10,6200,5000
2024-11-01,10,6210,1500
2024-11-01,10,6300,2800
2024-11-01,10,6310,900
2024-11-01,10,6400,1200
2024-11-01,10,6410,1450
2024-11-01,10,6420,900
2024-11-01,10,6430,700
2024-11-01,10,7000,2800
2024-12-01,10,4000,153450
2024-12-01,10,4100,38100
2024-12-01,10,4200,14350
2024-12-01,10,5000,100550
2024-12-01,10,5100,4400
2024-12-01,10,5200,1350
2024-12-01,10,6000,31550
2024-12-01,10,6010,6950
2024-12-01,10,6100,14200
2024-12-01,10,6110,900
2024-12-01,10,6120,1800
2024-12-01,10,6200,6500
2024-12-01,10,6210,5100
2024-12-01,10,6300,3650
2024-12-01,10,6310,1150
2024-12-01,10,6400,1200
2024-12-01,10,6410,1450
2024-12-01,10,6420,900
2024-12-01,10,6430,700
2024-12-01,10,7000,2800
2025-01-01,10,4000,96150
2025-01-01,10,4100,23900
2025-01-01,10,4200,9000
2025-01-01,10,5000,63000
2025-01-01,10,5100,2750
2025-01-01,10,5200,850
2025-01-01,10,6000,27600
2025-01-01,10,6010,6050
2025-01-01,10,6100,14200
2025-01-01,10,6110,900
2025-01-01,10,6120,1800
2025-01-01,10,6200,4100
2025-01-01,10,6210,1500
2025-01-01,10,6300,2300
2025-01-01,10,6310,700
2025-01-01,10,6400,1200
2025-01-01,10,6410,1500
2025-01-01,10,6420,2700
2025-01-01,10,6430,700
2025-01-01,10,7000,2800
2025-02-01,10,4000,98500
2025-02-01,10,4100,24450
2025-02-01,10,4200,9200
2025-02-01,10,5000,64550
2025-02-01,10,5100,2850
2025-02-01,10,5200,850
2025-02-01,10,6000,27750
2025-02-01,10,6010,6100
2025-02-01,10,6100,14200
2025-02-01,10,6110,900
2025-02-01,10,6120,1800
2025-02-01,10,6200,4200
2025-02-01,10,6210,1500
2025-02-01,10,6300,2350
2025-02-01,10,6310,750
2025-02-01,10,6400,1200
2025-02-01,10,6410,1500
2025-02-01,10,6420,900
2025-02-01,10,6430,700
2025-02-01,10,7000,2800
2025-03-01,10,4000,112600
2025-03-01,10,4100,27950
2025-03-01,10,4200,10550
2025-03-01,10,5000,73800
2025-03-01,10,5100,3250
2025-03-01,10,5200,1000
2025-03-01,10,6000,28750
2025-03-01,10,6010,6300
2025-03-01,10,6100,14200
2025-03-01,10,6110,700
2025-03-01,10,6120,1800
2025-03-01,10,6200,4800
2025-03-01,10,6210,5100
2025-03-01,10,6300,2650
2025-03-01,10,6310,850
2025-03-01,10,6400,1200
2025-03-01,10,6410,1500
2025-03-01,10,6420,900
2025-03-01,10,6430,700
2025-03-01,10,7000,2800
2025-04-01,10,4000,121950
2025-04-01,10,4100,30300
2025-04-01,10,4200,11400
2025-04-01,10,5000,79950
2025-04-01,10,5100,3500
2025-04-01,10,5200,1050
2025-04-01,10,6000,29350
2025-04-01,10,6010,6450
2025-04-01,10,6100,14200
2025-04-01,10,6110,700
2025-04-01,10,6120,1800
2025-04-01,10,6200,5200
2025-04-01,10,6210,1500
2025-04-01,10,6300,2900
2025-04-01,10,6310,900
2025-04-01,10,6400,1200
2025-04-01,10,6410,1500
2025-04-01,10,6420,900
2025-04-01,10,6430,700
2025-04-01,10,7000,2800
2025-05-01,10,4000,133700
2025-05-01,10,4100,33200
2025-05-01,10,4200,12500
2025-05-01,10,5000,87600
2025-05-01,10,5100,3850
2025-05-01,10,5200,1150
2025-05-01,10,6000,30200
2025-05-01,10,6010,6650
2025-05-01,10,6100,14200
2025-05-01,10,6110,700
2025-05-01,10,6120,1800
2025-05-01,10,6200,5650
2025-05-01,10,6210,1500
2025-05-01,10,6300,3150
2025-05-01,10,6310,1000
2025-05-01,10,6400,1200
2025-05-01,10,6410,1500
2025-05-01,10,6420,900
2025-05-01,10,6430,700
2025-05-01,10,7000,2800
2025-06-01,10,4000,145450
2025-06-01,10,4100,36100
2025-06-01,10,4200,13600
2025-06-01,10,5000,95300
2025-06-01,10,5100,4200
2025-06-01,10,5200,1250
2025-06-01,10,6000,31000
2025-06-01,10,6010,6800
2025-06-01,10,6100,14200
2025-06-01,10,6110,700
2025-06-01,10,6120,1800
2025-06-01,10,6200,6150
2025-06-01,10,6210,5100
2025-06-01,10,6300,3450
2025-06-01,10,6310,1100
2025-06-01,10,6400,1200
2025-06-01,10,6410,1500
2025-06-01,10,6420,900
2025-06-01,10,6430,700
2025-06-01,10,7000,2800
2025-07-01,10,4000,150100
2025-07-01,10,4100,37250
2025-07-01,10,4200,14050
2025-07-01,10,5000,98400
2025-07-01,10,5100,4300
2025-07-01,10,5200,1300
2025-07-01,10,6000,31300
2025-07-01,10,6010,6900
2025-07-01,10,6100,14200
2025-07-01,10,6110,900
2025-07-01,10,6120,1800
2025-07-01,10,6200,6350
2025-07-01,10,6210,1500
2025-07-01,10,6300,3550
2025-07-01,10,6310,1100
2025-07-01,10,6400,1200
2025-07-01,10,6410,1500
2025-07-01,10,6420,900
2025-07-01,10,6430,700
2025-07-01,10,7000,2800
2025-08-01,10,4000,138400
2025-08-01,10,4100,34350
2025-08-01,10,4200,12950
2025-08-01,10,5000,90700
2025-08-01,10,5100,3950
2025-08-01,10,5200,1200
2025-08-01,10,6000,30500
2025-08-01,10,6010,6700
2025-08-01,10,6100,14200
2025-08-01,10,6110,900
2025-08-01,10,6120,1800
2025-08-01,10,6200,5850
2025-08-01,10,6210,1500
2025-08-01,10,6300,3300
2025-08-01,10,6310,1050
2025-08-01,10,6400,1200
2025-08-01,10,6410,1500
2025-08-01,10,6420,900
2025-08-01,10,6430,700
2025-08-01,10,7000,2800
2025-09-01,10,4000,119650
2025-09-01,10,4100,29700
2025-09-01,10,4200,11200
2025-09-01,10,5000,78400
2025-09-01,10,5100,3450
2025-09-01,10,5200,1050
2025-09-01,10,6000,29200
2025-09-01,10,6010,6450
2025-09-01,10,6100,14200
2025-09-01,10,6110,700
2025-09-01,10,6120,1800
2025-09-01,10,6200,5100
2025-09-01,10,6210,5100
2025-09-01,10,6300,2850
2025-09-01,10,6310,900
2025-09-01,10,6400,1200
2025-09-01,10,6410,1500
2025-09-01,10,6420,900
2025-09-01,10,6430,700
2025-09-01,10,7000,2800
2025-10-01,10,4000,110250
2025-10-01,10,4100,27350
2025-10-01,10,4200,10300
2025-10-01,10,5000,72250
2025-10-01,10,5100,3150
2025-10-01,10,5200,950
2025-10-01,10,6000,28550
2025-10-01,10,6010,6300
2025-10-01,10,6100,14200
2025-10-01,10,6110,700
2025-10-01,10,6120,1800
2025-10-01,10,6200,4700
2025-10-01,10,6210,1500
2025-10-01,10,6300,2600
2025-10-01,10,6310,850
2025-10-01,10,6400,1200
2025-10-01,10,6410,1500
2025-10-01,10,6420,900
2025-10-01,10,6430,700
2025-10-01,10,7000,2800
2025-11-01,10,4000,126650
2025-11-01,10,4100,31450
2025-11-01,10,4200,11850
2025-11-01,10,5000,83000
2025-11-01,10,5100,3650
2025-11-01,10,5200,1100
2025-11-01,10,6000,29700
2025-11-01,10,6010,6550
2025-11-01,10,6100,14200
2025-11-01,10,6110,700
2025-11-01,10,6120,1800
2025-11-01,10,6200,5400
2025-11-01,10,6210,1500
2025-11-01,10,6300,3000
2025-11-01,10,6310,950
2025-11-01,10,6400,1200
2025-11-01,10,6410,1500
2025-11-01,10,6420,900
2025-11-01,10,6430,700
2025-11-01,10,7000,2800
2025-12-01,10,4000,164200
2025-12-01,10,4100,40750
2025-12-01,10,4200,15350
2025-12-01,10,5000,107600
2025-12-01,10,5100,4700
2025-12-01,10,5200,1450
2025-12-01,10,6000,32250
2025-12-01,10,6010,7100
2025-12-01,10,6100,14200
2025-12-01,10,6110,900
2025-12-01,10,6120,1800
2025-12-01,10,6200,6950
2025-12-01,10,6210,5100
2025-12-01,10,6300,3900
2025-12-01,10,6310,1250
2025-12-01,10,6400,1200
2025-12-01,10,6410,1500
2025-12-01,10,6420,900
2025-12-01,10,6430,700
2025-12-01,10,7000,2800
2026-01-01,10,4000,101900
2026-01-01,10,4100,25300
2026-01-01,10,4200,9550
2026-01-01,10,5000,66800
2026-01-01,10,5100,2950
2026-01-01,10,5200,900
2026-01-01,10,6000,28000
2026-01-01,10,6010,6150
2026-01-01,10,6100,14200
2026-01-01,10,6110,900
2026-01-01,10,6120,1800
2026-01-01,10,6200,4350
2026-01-01,10,6210,1500
2026-01-01,10,6300,2400
2026-01-01,10,6310,750
2026-01-01,10,6400,1200
2026-01-01,10,6410,1500
2026-01-01,10,6420,2700
2026-01-01,10,6430,700
2026-01-01,10,7000,2800
2026-02-01,10,4000,104400
2026-02-01,10,4100,25900
2026-02-01,10,4200,9750
2026-02-01,10,5000,68400
2026-02-01,10,5100,3000
2026-02-01,10,5200,900
2026-02-01,10,6000,28150
2026-02-01,10,6010,6200
2026-02-01,10,6100,14200
2026-02-01,10,6110,900
2026-02-01,10,6120,1800
2026-02-01,10,6200,4450
2026-02-01,10,6210,1500
2026-02-01,10,6300,2500
2026-02-01,10,6310,800
2026-02-01,10,6400,1200
2026-02-01,10,6410,1500
2026-02-01,10,6420,900
2026-02-01,10,6430,700
2026-02-01,10,7000,2800
2026-03-01,10,4000,119300
2026-03-01,10,4100,29650
2026-03-01,10,4200,11150
2026-03-01,10,5000,78200
2026-03-01,10,5100,3450
2026-03-01,10,5200,1050
2026-03-01,10,6000,29200
2026-03-01,10,6010,6400
2026-03-01,10,6100,14200
2026-03-01,10,6110,700
2026-03-01,10,6120,1800
2026-03-01,10,6200,5050
2026-03-01,10,6210,5100
2026-03-01,10,6300,2850
2026-03-01,10,6310,900
2026-03-01,10,6400,1200
2026-03-01,10,6410,1500
2026-03-01,10,6420,900
2026-03-01,10,6430,700
2026-03-01,10,7000,2800
2026-04-01,10,4000,129250
2026-04-01,10,4100,32100
2026-04-01,10,4200,12100
2026-04-01,10,5000,84700
2026-04-01,10,5100,3700
2026-04-01,10,5200,1150
2026-04-01,10,6000,29850
2026-04-01,10,6010,6550
2026-04-01,10,6100,14200
2026-04-01,10,6110,700
2026-04-01,10,6120,1800
2026-04-01,10,6200,5500
2026-04-01,10,6210,1500
2026-04-01,10,6300,3050
2026-04-01,10,6310,950
2026-04-01,10,6400,1200
2026-04-01,10,6410,1500
2026-04-01,10,6420,900
2026-04-01,10,6430,700
2026-04-01,10,7000,2800
2026-05-01,10,4000,141700
2026-05-01,10,4100,35200
2026-05-01,10,4200,13250
2026-05-01,10,5000,92850
2026-05-01,10,5100,4050
2026-05-01,10,5200,1250
2026-05-01,10,6000,30750
2026-05-01,10,6010,6750
2026-05-01,10,6100,14200
2026-05-01,10,6110,700
2026-05-01,10,6120,1800
2026-05-01,10,6200,6000
2026-05-01,10,6210,1500
2026-05-01,10,6300,3350
2026-05-01,10,6310,1050
2026-05-01,10,6400,1200
2026-05-01,10,6410,1500
2026-05-01,10,6420,900
2026-05-01,10,6430,700
2026-05-01,10,7000,2800
2026-06-01,10,4000,154150
2026-06-01,10,4100,38250
2026-06-01,10,4200,14450
2026-06-01,10,5000,101000
2026-06-01,10,5100,4450
2026-06-01,10,5200,1350
2026-06-01,10,6000,31600
2026-06-01,10,6010,6950
2026-06-01,10,6100,14200
2026-06-01,10,6110,700
2026-06-01,10,6120,1800
2026-06-01,10,6200,6550
2026-06-01,10,6210,5100
2026-06-01,10,6300,3650
2026-06-01,10,6310,1150
2026-06-01,10,6400,1200
2026-06-01,10,6410,1500
2026-06-01,10,6420,900
2026-06-01,10,6430,700
2026-06-01,10,7000,2800
2026-07-01,10,4000,159100
2026-07-01,10,4100,39500
2026-07-01,10,4200,14900
2026-07-01,10,5000,104250
2026-07-01,10,5100,4550
2026-07-01,10,5200,1400
2026-07-01,10,6000,31900
2026-07-01,10,6010,7000
2026-07-01,10,6100,14200
2026-07-01,10,6110,900
2026-07-01,10,6120,1800
2026-07-01,10,6200,6750
2026-07-01,10,6210,1500
2026-07-01,10,6300,3750
2026-07-01,10,6310,1200
2026-07-01,10,6400,1200
2026-07-01,10,6410,1500
2026-07-01,10,6420,900
2026-07-01,10,6430,700
2026-07-01,10,7000,2800
2026-08-01,10,4000,146650
2026-08-01,10,4100,36400
2026-08-01,10,4200,13750
2026-08-01,10,5000,96100
2026-08-01,10,5100,4200
2026-08-01,10,5200,1300
2026-08-01,10,6000,31050
2026-08-01,10,6010,6850
2026-08-01,10,6100,14200
2026-08-01,10,6110,900
2026-08-01,10,6120,1800
2026-08-01,10,6200,6200
2026-08-01,10,6210,1500
2026-08-01,10,6300,3500
2026-08-01,10,6310,1100
2026-08-01,10,6400,1200
2026-08-01,10,6410,1500
2026-08-01,10,6420,900
2026-08-01,10,6430,700
2026-08-01,10,7000,2800
2026-09-01,10,4000,126800
2026-09-01,10,4100,31500
2026-09-01,10,4200,11850
2026-09-01,10,5000,83100
2026-09-01,10,5100,3650
2026-09-01,10,5200,1100
2026-09-01,10,6000,29700
2026-09-01,10,6010,6550
2026-09-01,10,6100,14200
2026-09-01,10,6110,700
2026-09-01,10,6120,1800
2026-09-01,10,6200,5400
2026-09-01,10,6210,5100
2026-09-01,10,6300,3000
2026-09-01,10,6310,950
2026-09-01,10,6400,1200
2026-09-01,10,6410,1500
2026-09-01,10,6420,900
2026-09-01,10,6430,700
2026-09-01,10,7000,2800
2026-10-01,10,4000,116850
2026-10-01,10,4100,29000
2026-10-01,10,4200,10950
2026-10-01,10,5000,76550
2026-10-01,10,5100,3350
2026-10-01,10,5200,1000
2026-10-01,10,6000,29000
2026-10-01,10,6010,6400
2026-10-01,10,6100,14200
2026-10-01,10,6110,700
2026-10-01,10,6120,1800
2026-10-01,10,6200,4950
2026-10-01,10,6210,1500
2026-10-01,10,6300,2750
2026-10-01,10,6310,900
2026-10-01,10,6400,1200
2026-10-01,10,6410,1500
2026-10-01,10,6420,900
2026-10-01,10,6430,700
2026-10-01,10,7000,2800
2026-11-01,10,4000,134250
2026-11-01,10,4100,33350
2026-11-01,10,4200,12550
2026-11-01,10,5000,87950
2026-11-01,10,5100,3850
2026-11-01,10,5200,1150
2026-11-01,10,6000,30200
2026-11-01,10,6010,6650
2026-11-01,10,6100,14200
2026-11-01,10,6110,700
2026-11-01,10,6120,1800
2026-11-01,10,6200,5700
2026-11-01,10,6210,1500
2026-11-01,10,6300,3200
2026-11-01,10,6310,1000
2026-11-01,10,6400,1200
2026-11-01,10,6410,1500
2026-11-01,10,6420,900
2026-11-01,10,6430,700
2026-11-01,10,7000,2800
2026-12-01,10,4000,174000
2026-12-01,10,4100,43200
2026-12-01,10,4200,16300
2026-12-01,10,5000,114050
2026-12-01,10,5100,5000
2026-12-01,10,5200,1500
2026-12-01,10,6000,32950
2026-12-01,10,6010,7250
2026-12-01,10,6100,14200
2026-12-01,10,6110,900
2026-12-01,10,6120,1800
2026-12-01,10,6200,7400
2026-12-01,10,6210,5100
2026-12-01,10,6300,4150
2026-12-01,10,6310,1300
2026-12-01,10,6400,1200
2026-12-01,10,6410,1500
2026-12-01,10,6420,900
2026-12-01,10,6430,700
2026-12-01,10,7000,2800
2024-01-01,11,4000,242400
2024-01-01,11,4100,74500
2024-01-01,11,4200,23750
2024-01-01,11,5000,166400
2024-01-01,11,5100,7300
2024-01-01,11,5200,2200
2024-01-01,11,6000,69450
2024-01-01,11,6010,15250
2024-01-01,11,6100,39000
2024-01-01,11,6110,2750
2024-01-01,11,6120,1800
2024-01-01,11,6200,10800
2024-01-01,11,6210,3750
2024-01-01,11,6300,6000
2024-01-01,11,6310,1900
2024-01-01,11,6400,2800
2024-01-01,11,6410,1450
2024-01-01,11,6420,2700
2024-01-01,11,6430,700
2024-01-01,11,7000,9500
2024-02-01,11,4000,248300
2024-02-01,11,4100,76300
2024-02-01,11,4200,24350
2024-02-01,11,5000,170450
2024-02-01,11,5100,7450
2024-02-01,11,5200,2250
2024-02-01,11,6000,69850
2024-02-01,11,6010,15350
2024-02-01,11,6100,39000
2024-02-01,11,6110,2750
2024-02-01,11,6120,1800
2024-02-01,11,6200,11050
2024-02-01,11,6210,3750
2024-02-01,11,6300,6150
2024-02-01,11,6310,1950
2024-02-01,11,6400,2800
2024-02-01,11,6410,1450
2024-02-01,11,6420,900
2024-02-01,11,6430,700
2024-02-01,11,7000,9500
2024-03-01,11,4000,283800
2024-03-01,11,4100,87250
2024-03-01,11,4200,27850
2024-03-01,11,5000,194800
2024-03-01,11,5100,8550
2024-03-01,11,5200,2600
2024-03-01,11,6000,72400
2024-03-01,11,6010,15950
2024-03-01,11,6100,39000
2024-03-01,11,6110,2100
2024-03-01,11,6120,1800
2024-03-01,11,6200,12600
2024-03-01,11,6210,12750
2024-03-01,11,6300,7050
2024-03-01,11,6310,2250
2024-03-01,11,6400,2800
2024-03-01,11,6410,1450
2024-03-01,11,6420,900
2024-03-01,11,6430,700
2024-03-01,11,7000,9500
2024-04-01,11,4000,307450
2024-04-01,11,4100,94500
2024-04-01,11,4200,30150
2024-04-01,11,5000,211000
2024-04-01,11,5100,9250
2024-04-01,11,5200,2800
2024-04-01,11,6000,74100
2024-04-01,11,6010,16300
2024-04-01,11,6100,39000
2024-04-01,11,6110,2100
2024-04-01,11,6120,1800
2024-04-01,11,6200,13650
2024-04-01,11,6210,3750
2024-04-01,11,6300,7650
2024-04-01,11,6310,2400
2024-04-01,11,6400,2800
2024-04-01,11,6410,1450
2024-04-01,11,6420,900
2024-04-01,11,6430,700
2024-04-01,11,7000,9500
2024-05-01,11,4000,337000
2024-05-01,11,4100,103600
2024-05-01,11,4200,33050
2024-05-01,11,5000,231300
2024-05-01,11,5100,10150
2024-05-01,11,5200,3100
2024-05-01,11,6000,76250
2024-05-01,11,6010,16750
2024-05-01,11,6100,39000
2024-05-01,11,6110,2100
2024-05-01,11,6120,1800
2024-05-01,11,6200,15000
2024-05-01,11,6210,3750
2024-05-01,11,6300,8350
2024-05-01,11,6310,2650
2024-05-01,11,6400,2800
2024-05-01,11,6410,1450
2024-05-01,11,6420,900
2024-05-01,11,6430,700
2024-05-01,11,7000,9500
2024-06-01,11,4000,366550
2024-06-01,11,4100,112650
2024-06-01,11,4200,35950
2024-06-01,11,5000,251600
2024-06-01,11,5100,11000
2024-06-01,11,5200,3350
2024-06-01,11,6000,78350
2024-06-01,11,6010,17250
2024-06-01,11,6100,39000
2024-06-01,11,6110,2100
2024-06-01,11,6120,1800
2024-06-01,11,6200,16300
2024-06-01,11,6210,12750
2024-06-01,11,6300,9100
2024-06-01,11,6310,2900
2024-06-01,11,6400,2800
2024-06-01,11,6410,1450
2024-06-01,11,6420,900
2024-06-01,11,6430,700
2024-06-01,11,7000,9500
2024-07-01,11,4000,378400
2024-07-01,11,4100,116300
2024-07-01,11,4200,37100
2024-07-01,11,5000,259700
2024-07-01,11,5100,11400
2024-07-01,11,5200,3450
2024-07-01,11,6000,79200
2024-07-01,11,6010,17450
2024-07-01,11,6100,39000
2024-07-01,11,6110,2650
2024-07-01,11,6120,1800
2024-07-01,11,6200,16800
2024-07-01,11,6210,3750
2024-07-01,11,6300,9400
2024-07-01,11,6310,2950
2024-07-01,11,6400,2800
2024-07-01,11,6410,1450
2024-07-01,11,6420,900
2024-07-01,11,6430,700
2024-07-01,11,7000,9500
2024-08-01,11,4000,348850
2024-08-01,11,4100,107200
2024-08-01,11,4200,34200
2024-08-01,11,5000,239400
2024-08-01,11,5100,10500
2024-08-01,11,5200,3200
2024-08-01,11,6000,77100
2024-08-01,11,6010,16950
2024-08-01,11,6100,39000
2024-08-01,11,6110,2650
2024-08-01,11,6120,1800
2024-08-01,11,6200,15500
2024-08-01,11,6210,3750
2024-08-01,11,6300,8650
2024-08-01,11,6310,2750
2024-08-01,11,6400,2800
2024-08-01,11,6410,1450
2024-08-01,11,6420,900
2024-08-01,11,6430,700
2024-08-01,11,7000,9500
2024-09-01,11,4000,301550
2024-09-01,11,4100,92700
2024-09-01,11,4200,29550
2024-09-01,11,5000,206950
2024-09-01,11,5100,9050
2024-09-01,11,5200,2750
2024-09-01,11,6000,73700
2024-09-01,11,6010,16200
2024-09-01,11,6100,39000
2024-09-01,11,6110,2100
2024-09-01,11,6120,1800
2024-09-01,11,6200,13400
2024-09-01,11,6210,12750
2024-09-01,11,6300,7500
2024-09-01,11,6310,2350
2024-09-01,11,6400,2800
2024-09-01,11,6410,1450
2024-09-01,11,6420,900
2024-09-01,11,6430,700
2024-09-01,11,7000,9500
2024-10-01,11,4000,277900
2024-10-01,11,4100,85400
2024-10-01,11,4200,27250
2024-10-01,11,5000,190750
2024-10-01,11,5100,8350
2024-10-01,11,5200,2550
2024-10-01,11,6000,72000
2024-10-01,11,6010,15850
2024-10-01,11,6100,39000
2024-10-01,11,6110,2100
2024-10-01,11,6120,1800
2024-10-01,11,6200,12350
2024-10-01,11,6210,3750
2024-10-01,11,6300,6900
2024-10-01,11,6310,2200
2024-10-01,11,6400,2800
2024-10-01,11,6410,1450
2024-10-01,11,6420,900
2024-10-01,11,6430,700
2024-10-01,11,7000,9500
2024-11-01,11,4000,319250
2024-11-01,11,4100,98150
2024-11-01,11,4200,31300
2024-11-01,11,5000,219150
2024-11-01,11,5100,9600
2024-11-01,11,5200,2900
2024-11-01,11,6000,74950
2024-11-01,11,6010,16500
2024-11-01,11,6100,39000
